Id,Cluster,Segment,PC1,PC2,PC3
5156,2,Affluent omnichannel loyalists,3.383259173449039,0.9099452427234235,-1.9927200495772883
3050,1,Budget family browsers,-1.4710371143285963,1.3706047909889096,0.09162218890256736
8164,2,Affluent omnichannel loyalists,3.724303593011735,-1.0998132118947173,0.22310288832879924
5626,3,Deal-oriented wine shoppers,0.1599803238321736,-0.6483788476818563,0.823248565125325
7600,1,Budget family browsers,-2.9382396716594608,-1.0921667608364671,-1.0549937961614362
6406,2,Affluent omnichannel loyalists,3.8469607662953487,-1.115198813600486,-0.9508072462636309
7002,3,Deal-oriented wine shoppers,0.5412033728779453,-0.21614297184570513,0.9386764404083479
8234,1,Budget family browsers,-2.981341443214067,-1.3257859007064634,-0.8802274114958544
6116,1,Budget family browsers,-1.2875804020014952,-0.8591639267034464,1.3802818069351193
291,2,Affluent omnichannel loyalists,3.3059106071864006,-2.128077499142651,-1.5148435851529127
8779,1,Budget family browsers,-2.297153138117825,0.2046461776710336,-1.6294963899243642
4931,2,Affluent omnichannel loyalists,5.651717253921362,-3.24469151686532,2.72251518705114
1650,2,Affluent omnichannel loyalists,4.440168139720597,-0.4331625746651507,-0.36437261725434106
9701,1,Budget family browsers,-0.8699358711909544,-0.2785769005425361,-2.290863296047853
6431,1,Budget family browsers,-2.4958813673636318,0.07449461017377372,0.08126005216992697
10789,1,Budget family browsers,-2.4958813673636318,0.07449461017377372,0.08126005216992697
5302,2,Affluent omnichannel loyalists,3.6003068929725917,-1.6249608795225914,-1.0792139613631433
4459,1,Budget family browsers,-2.803168067250229,-1.2739613328773443,-0.8247594591476224
10642,1,Budget family browsers,-2.803168067250229,-1.2739613328773443,-0.8247594591476224
9213,1,Budget family browsers,-2.9384694573449943,-1.3011279636598825,-0.7924623872127817
3678,3,Deal-oriented wine shoppers,-0.39239208138520704,4.202069768411162,-1.5737237973940656
3698,2,Affluent omnichannel loyalists,5.622654436348018,-1.2770638796025697,-2.183819169866372
5929,1,Budget family browsers,-2.5383334451545774,-0.910021279725419,-0.7595356880896111
10795,1,Budget family browsers,-2.5383334451545774,-0.910021279725419,-0.7595356880896111
4390,2,Affluent omnichannel loyalists,2.238717322063247,0.41395604169645284,1.0118321329918714
9362,3,Deal-oriented wine shoppers,0.15693051816300335,1.3184381751026844,1.00156930197782
1577,2,Affluent omnichannel loyalists,4.786485550329709,-2.2781940753668564,-1.717803663358838
4609,3,Deal-oriented wine shoppers,-0.31619221304971,1.676888195633001,0.5334610011542655
7143,2,Affluent omnichannel loyalists,3.5360479192776513,0.3723203837414476,-0.951496890847276
1729,3,Deal-oriented wine shoppers,1.8936462643546552,1.4292435404512844,0.39522707557453224
10664,3,Deal-oriented wine shoppers,-0.7066278902033818,1.6604165385303626,0.323448039288385
5029,1,Budget family browsers,-2.307509252148246,-1.7520770732413329,0.226402511810206
10507,3,Deal-oriented wine shoppers,-0.536825794393927,1.4726574224827191,0.6905127702199702
3865,1,Budget family browsers,-2.033660117174213,-0.9847647088284027,-0.7089576867780484
6982,2,Affluent omnichannel loyalists,3.8561949057421714,-1.348705438778291,0.21137288056027917
7042,1,Budget family browsers,-2.0122075139038826,-1.0618979347607835,-0.5368221139796192
9668,1,Budget family browsers,-2.6291553761884354,-0.5093011458711029,-1.5223503933104223
6878,1,Budget family browsers,-0.5896972173147271,-0.3023991382604384,-1.3924221867761413
4099,1,Budget family browsers,-2.695503275136599,-1.2246612488433946,-0.9377531355970866
5031,2,Affluent omnichannel loyalists,4.77409582446898,-0.8058381928262575,-0.194850328732493
1970,1,Budget family browsers,-2.117015046555494,0.08100399072383792,0.4799566584951696
5726,1,Budget family browsers,-2.1904615227387336,-0.662559406331343,-0.7590352676097439
5231,1,Budget family browsers,-1.9108913430525,0.3947495162113887,1.913649273656351
1307,1,Budget family browsers,-1.5083528324066455,0.24432361218725876,0.8579416044971111
10609,1,Budget family browsers,-1.5968688289987512,-0.32285220340400517,1.3033694643249236
5782,3,Deal-oriented wine shoppers,1.6593771407942535,1.0917899416643453,-0.3373294535451459
7533,1,Budget family browsers,-2.008606933967488,1.0974971047155662,-0.19418618545884792
9493,2,Affluent omnichannel loyalists,3.0425568742239837,-1.0576692153488865,0.3724245402606213
2253,1,Budget family browsers,-2.0201851407173765,-1.4072457406118577,-0.12040534758866862
2326,1,Budget family browsers,-2.0201851407173765,-1.4072457406118577,-0.12040534758866862
1876,1,Budget family browsers,-2.0201851407173765,-1.4072457406118577,-0.12040534758866862
7141,1,Budget family browsers,-2.4794015492858206,0.5632327072958107,-2.2451810921601667
7393,1,Budget family browsers,-2.2098324808845224,0.12184000424775915,0.20327551732498342
4713,1,Budget family browsers,-2.357642249378472,-0.8158620957458063,-0.7412292887337871
5093,1,Budget family browsers,-2.7444205697030633,-0.262598441241732,-1.5042800366996687
8524,1,Budget family browsers,-2.7444205697030633,-0.262598441241732,-1.5042800366996687
3766,3,Deal-oriented wine shoppers,1.799966148461326,0.8578898025260046,-3.7346908882800425
9725,1,Budget family browsers,-3.1065989877858304,-0.3596385546634636,-0.04174059127127972
8933,1,Budget family browsers,-2.3628106844573553,-0.9892218834663815,-0.661347287637629
10779,1,Budget family browsers,-2.294418760047526,-1.3382272187042599,-0.13924968653658168
9289,1,Budget family browsers,-2.57502881273397,-1.0993838778824008,-0.8103868543114622
2613,1,Budget family browsers,-0.366426744438027,-0.4867223751398726,1.8125916811988938
10133,2,Affluent omnichannel loyalists,5.428170370532158,-0.9234842897851936,0.2902447827534417
8443,1,Budget family browsers,-2.487944549634482,-0.38373866328230766,-1.6148669512993492
10796,1,Budget family browsers,-2.4699143316947816,-1.4116983239681762,-0.45757097019324167
10241,1,Budget family browsers,-2.5213993036899573,-1.5457754442185234,-0.09973152503273414
3388,3,Deal-oriented wine shoppers,-0.7900475358524748,1.5265882552614194,-0.7539619428316096
6507,1,Budget family browsers,-2.007314094354188,-1.4612964834910662,-0.20806812357130205
7446,3,Deal-oriented wine shoppers,0.933719874562649,1.1364901011515498,0.7192200300803212
87,1,Budget family browsers,-2.508439738876327,-0.9642791913059787,-1.097508770095597
10477,1,Budget family browsers,-2.3340222324931736,-1.0224808001622123,-0.6430181045723926
6072,2,Affluent omnichannel loyalists,4.138428533707705,-0.9300101874232772,-0.49821257413524794
2518,1,Budget family browsers,-2.4052074712685485,-1.5543132573395266,-0.11401696101518825
247,1,Budget family browsers,-1.5900224996497843,1.2922791394752646,-2.095908473580333
9463,3,Deal-oriented wine shoppers,2.7658707890769993,1.6652670245111554,-0.3496455824101087
1459,3,Deal-oriented wine shoppers,1.047355034770326,0.08621798243809847,1.1690496350473176
9530,1,Budget family browsers,-3.0352126753293573,-1.336355308318148,-0.8627505140928431
9653,1,Budget family browsers,-2.199243073414635,0.23469987822128865,0.3693768724603315
10785,1,Budget family browsers,-2.337870482980127,-0.16249529609150978,0.3983275893099304
9392,1,Budget family browsers,-2.9187646808202325,-1.4303948761285956,-0.6412741408504802
3769,1,Budget family browsers,-2.3973205709635366,-1.301978823044378,-0.3258999013052527
10146,1,Budget family browsers,-2.605890875766099,-1.3284280176216514,-0.4762687249141912
4741,3,Deal-oriented wine shoppers,0.19750270662477096,-0.07064093868115695,-0.55655391178685
1880,1,Budget family browsers,-2.0384395399756423,-0.08740032111125469,0.5526772621809102
6471,1,Budget family browsers,-2.1825767099285303,-1.3948142594830613,-0.30010816240367433
5718,2,Affluent omnichannel loyalists,5.048595766001476,-0.908460789419217,-2.2876541156534964
3478,3,Deal-oriented wine shoppers,0.6845116137728982,3.024587005774456,-1.4709833061755464
7848,3,Deal-oriented wine shoppers,-0.5925151672816216,0.8603143364682637,0.25075248254298627
7999,2,Affluent omnichannel loyalists,2.373220894318652,-0.684166927973855,1.1775195396539893
11101,2,Affluent omnichannel loyalists,2.9208374888700908,0.7155957319327276,-0.6720395639073926
9212,3,Deal-oriented wine shoppers,2.3132501908256846,3.629916764699275,-0.2576500444286665
10983,2,Affluent omnichannel loyalists,3.4280189870379667,-0.8881531974972655,-1.0392668304950234
3629,1,Budget family browsers,-2.127703734998867,-0.664466491073851,-0.9048093146204609
4673,3,Deal-oriented wine shoppers,1.4085448729916563,2.0541000038237196,0.8576187553249494
796,3,Deal-oriented wine shoppers,1.8331059578347337,2.68177449464213,-1.0727633687737315
618,3,Deal-oriented wine shoppers,1.5894722540078787,0.6762157259050032,1.027780898718757
380,3,Deal-oriented wine shoppers,2.8571410556441856,3.609871929353616,-1.297425884927814
1092,2,Affluent omnichannel loyalists,2.325840148951734,0.8659311825891216,-1.9395571146551476
8962,1,Budget family browsers,-2.357127417125408,-0.15459526165878787,0.43461918207457484
8207,1,Budget family browsers,-1.6574990868487305,-0.6817198882200269,1.5343896337212253
6521,2,Affluent omnichannel loyalists,2.6513721044064917,-1.2330506904977363,0.8099979849209022
535,2,Affluent omnichannel loyalists,3.1949048149892842,-1.1670320665583678,0.783975130810197
4608,2,Affluent omnichannel loyalists,3.1949048149892842,-1.1670320665583678,0.783975130810197
11086,1,Budget family browsers,-2.7602606244473646,-1.3990770556089323,-0.7182032494116307
1064,1,Budget family browsers,-2.629362884743543,-1.2185716675784037,-0.6112666872579393
7000,2,Affluent omnichannel loyalists,3.680607335875652,-1.116135854663856,-1.1128895228987894
1581,1,Budget family browsers,-2.8402553833855015,-1.2947800213958953,-0.6916943495241794
7384,3,Deal-oriented wine shoppers,0.05394510490028769,0.012755725672088747,-1.3417577406823913
10552,3,Deal-oriented wine shoppers,0.1772512613675298,0.15418188094600657,0.10400071711702429
6409,2,Affluent omnichannel loyalists,2.5454146321097753,-0.5670701763538725,-1.574703143844117
9507,3,Deal-oriented wine shoppers,-0.4451083554215793,0.9485378199291009,0.09082745756872328
9560,2,Affluent omnichannel loyalists,3.5107481402331913,-0.24573653256812392,-0.04056016369351081
10991,2,Affluent omnichannel loyalists,2.4724496578026556,-1.464580236950719,-0.41123768616334794
4712,1,Budget family browsers,-1.6017518159287674,-1.7191325611685973,0.17082397181161504
11056,2,Affluent omnichannel loyalists,2.7142052857075245,-1.5969884932863339,0.4003215515297369
7414,1,Budget family browsers,-2.1299360116691473,1.0562579550850932,-0.5538433425404192
3076,3,Deal-oriented wine shoppers,0.23813606996792336,1.1823311737756645,0.7203943863157661
6355,1,Budget family browsers,-2.022320077256907,-0.06837459354866995,0.587926928057562
7959,2,Affluent omnichannel loyalists,2.3427872741440265,-1.9054974463950571,0.37182649425865505
5512,3,Deal-oriented wine shoppers,-0.13865193719773336,0.962062505727777,1.2656786574128611
10102,2,Affluent omnichannel loyalists,5.088100164615201,-2.1878388789956853,-1.9042264774822522
9369,2,Affluent omnichannel loyalists,3.857091681175893,1.2481817181203894,0.3019328634071213
3711,2,Affluent omnichannel loyalists,3.5249564850990778,-0.8045124485117603,0.24491106298286716
6931,2,Affluent omnichannel loyalists,2.5393754335515606,-0.9927304542543428,-1.084503794562965
9596,2,Affluent omnichannel loyalists,1.8888896485289184,-1.167932666562199,0.48618453400091777
2727,3,Deal-oriented wine shoppers,0.3875976524805802,-1.0577618906983253,0.16766582613481715
8416,1,Budget family browsers,-2.4982180854290768,-1.085747893224194,-0.7442443131528703
3967,2,Affluent omnichannel loyalists,4.460966099458572,-1.9932497757909338,-0.8598345103438739
2139,1,Budget family browsers,-2.8189595459217354,-0.8835868365574976,-0.9484845997396566
2162,3,Deal-oriented wine shoppers,1.0835144226741213,0.08738194250295489,0.6480939799063196
9242,2,Affluent omnichannel loyalists,3.371417903566775,-0.7475762572729326,-0.9205499952121002
10595,1,Budget family browsers,-1.9811396723823864,-1.207411055726211,-0.1914935669323919
4855,1,Budget family browsers,-2.861991773112634,-0.900190885458204,-1.0339868319679446
5049,1,Budget family browsers,-2.861991773112634,-0.900190885458204,-1.0339868319679446
4967,3,Deal-oriented wine shoppers,-1.5596494292906058,1.5149504172226576,0.21440120580453742
5255,2,Affluent omnichannel loyalists,3.430523201587282,1.8823397954700287,-4.661403719181014
9215,3,Deal-oriented wine shoppers,-0.7733916795536987,1.173570409553206,-1.3627372945072456
3525,1,Budget family browsers,-2.8420929649268722,-0.4537646707061764,0.24579074456889666
3619,2,Affluent omnichannel loyalists,3.090831721123918,-1.2670535919289052,-0.3004608303394765
4415,1,Budget family browsers,-2.9115785598258888,0.16324725067161955,-0.3773277856058008
3645,1,Budget family browsers,-2.6410739478589327,-0.5028389157310518,-1.183525779579856
4692,1,Budget family browsers,-2.953561649886808,0.43356434721809245,-2.161047090799303
3955,1,Budget family browsers,-3.780914539221455,-1.205389108556998,-1.1505194551231965
5313,1,Budget family browsers,-2.3816039346098155,0.18644009604173734,0.27239662099760964
7196,1,Budget family browsers,-2.3521291218253313,-0.9997239142595591,0.9811637378897033
1381,1,Budget family browsers,-1.694656088923369,0.8661860785365598,-1.5232348588780618
10951,3,Deal-oriented wine shoppers,-0.812546072026476,0.3868319634670999,1.444021696362531
4322,2,Affluent omnichannel loyalists,2.2581159993149424,-0.7316451250082726,1.2667498494918767
7444,1,Budget family browsers,-2.8043369811494947,0.02604692404260154,0.03473953761530018
2942,3,Deal-oriented wine shoppers,-0.09323060745545875,0.94637740622544,0.2615328690475912
2874,1,Budget family browsers,-2.6011212619055875,-1.35507783713718,-0.5885202790269788
3667,2,Affluent omnichannel loyalists,3.784732122246182,-0.03895296099312059,-1.2466192244678016
3697,1,Budget family browsers,-1.7051471092686064,0.2790662900185207,0.5126404463520474
9955,1,Budget family browsers,-1.7051471092686064,0.2790662900185207,0.5126404463520474
5320,1,Budget family browsers,-1.953053757759079,0.7646987551984333,-0.17079635681287786
6422,2,Affluent omnichannel loyalists,3.9020182626047233,-1.3772088283075035,-1.3361168293668948
3690,2,Affluent omnichannel loyalists,3.635975484230872,-0.07775876099788374,-0.3365442531079678
2408,3,Deal-oriented wine shoppers,-0.23133724593853106,4.309919650112245,-1.3132988458451755
9260,3,Deal-oriented wine shoppers,2.5102999802339405,1.2624235690195593,0.22500196757522745
9648,1,Budget family browsers,-1.8579442773726953,1.396404954065871,-0.5864352881821936
4939,1,Budget family browsers,-0.4179625877048515,-0.684366126200373,-1.0461241516388666
8652,1,Budget family browsers,-0.4179625877048515,-0.684366126200373,-1.0461241516388666
4702,2,Affluent omnichannel loyalists,3.6992632160345797,-0.9233098381781154,-2.4511070557677175
2587,1,Budget family browsers,-2.521870537646555,-1.1407269907254902,-0.42194879124165957
2811,1,Budget family browsers,-2.145620938650075,-0.3420826019044418,0.7763635819049948
9150,1,Budget family browsers,-2.145620938650075,-0.3420826019044418,0.7763635819049948
10127,3,Deal-oriented wine shoppers,-0.5276449119247237,0.9229230860469398,0.7376067320042787
5493,1,Budget family browsers,-2.692782954594716,-0.5492939313006739,0.4001593289070789
2666,3,Deal-oriented wine shoppers,2.3260979822725054,0.6724319011325044,0.7757783098307725
10099,2,Affluent omnichannel loyalists,2.4929571700141744,-0.5214408539398153,-2.4820472701367864
10562,2,Affluent omnichannel loyalists,2.5222350189334457,0.016100163110854358,0.3104401433259676
7881,2,Affluent omnichannel loyalists,2.5222350189334457,0.016100163110854358,0.3104401433259676
6721,3,Deal-oriented wine shoppers,2.240002902648371,1.3290749266662447,-0.4240012559559582
5204,2,Affluent omnichannel loyalists,4.024499246818246,-1.4112573807812623,-1.095032603788685
5209,3,Deal-oriented wine shoppers,0.14935234314027654,1.6150110076231283,0.12893690922712941
